latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
30.59294,74.64444,339.11,1.01,1,2022-05-12,0540,T,80,6.1NRT,320.17,13.47,D
30.59148,74.65481,337.08,1.01,1,2022-05-12,0540,T,67,6.1NRT,319.74,10.6,D
30.55021,74.8806,335.74,1,1,2022-05-12,0540,T,74,6.1NRT,317.95,11.03,D
30.57799,74.42213,338.74,1.01,1.01,2022-05-12,0540,T,79,6.1NRT,320,14.98,D
30.76038,72.99678,329.77,1.11,1.05,2022-05-12,0540,T,42,6.1NRT,314.23,13.51,D
30.2871,76.333,330.78,1.03,1.01,2022-05-12,0540,T,59,6.1NRT,310.04,10.13,D
30.44939,75.13033,333.89,1,1,2022-05-12,0540,T,68,6.1NRT,315.16,11.05,D
30.44789,75.14059,331.55,1,1,2022-05-12,0540,T,60,6.1NRT,315.16,8.14,D
30.28154,76.00881,334.44,1.01,1.01,2022-05-12,0540,T,69,6.1NRT,313.07,12.07,D
30.27995,76.0192,332,1.02,1.01,2022-05-12,0540,T,60,6.1NRT,313.45,9.3,D
30.51737,74.32957,344.61,1.02,1.01,2022-05-12,0540,T,87,6.1NRT,319.92,26.34,D
30.5159,74.34003,343.28,1.02,1.01,2022-05-12,0540,T,85,6.1NRT,320.79,23.5,D
30.28337,75.63042,332.09,1,1,2022-05-12,0540,T,57,6.1NRT,314.61,8.26,D
30.40637,74.4638,334.06,1.01,1.01,2022-05-12,0540,T,66,6.1NRT,317.1,7.87,D
30.33261,74.97973,334.56,1,1,2022-05-12,0540,T,69,6.1NRT,317.89,10.24,D
30.40911,74.37893,334.89,1.01,1.01,2022-05-12,0540,T,71,6.1NRT,318.41,8.66,D
30.07263,76.58279,332.35,1.05,1.02,2022-05-12,0540,T,67,6.1NRT,308.13,13.95,D
30.39792,73.92414,331.95,1.03,1.02,2022-05-12,0540,T,57,6.1NRT,315.34,8.84,D
30.34299,73.78783,332.91,1.04,1.02,2022-05-12,0540,T,65,6.1NRT,316.04,9.96,D
30.20353,74.72752,337.35,1,1,2022-05-12,0540,T,71,6.1NRT,319.97,10.68,D
30.20923,74.62287,337.99,1.01,1,2022-05-12,0540,T,76,6.1NRT,319.26,12.89,D
30.20893,74.36201,335.74,1.01,1.01,2022-05-12,0540,T,71,6.1NRT,318.2,10.63,D
30.20747,74.37241,333.09,1.01,1.01,2022-05-12,0540,T,63,6.1NRT,316.5,6.56,D
30.24196,73.7859,336.53,1.04,1.02,2022-05-12,0540,T,74,6.1NRT,317.88,12.84,D
30.02586,74.74538,341.04,1,1,2022-05-12,0540,T,81,6.1NRT,317.04,18.9,D
29.77998,76.26424,330.74,1.03,1.01,2022-05-12,0540,T,47,6.1NRT,311.88,8.79,D
29.76782,75.2513,335.09,1,1,2022-05-12,0540,T,68,6.1NRT,318.58,7.39,D
28.99306,79.4428,323.33,1.46,1.19,2022-05-12,0540,T,67,6.1NRT,302.08,12.92,D
28.42654,81.03683,318.79,1.9,1.35,2022-05-12,0540,T,54,6.1NRT,294.33,16.16,D
29.47448,74.08429,341.14,1.02,1.01,2022-05-12,0540,T,82,6.1NRT,315.92,21.36,D
28.8805,76.04926,337.23,1.03,1.02,2022-05-12,0540,T,74,6.1NRT,318.45,10.01,D
25.70723,78.10002,338.22,1.39,1.17,2022-05-12,0540,T,77,6.1NRT,316.85,23.54,D
24.78031,77.87852,335.01,1.39,1.17,2022-05-12,0540,T,66,6.1NRT,316.51,17.76,D
24.77177,73.47922,333.89,1,1,2022-05-12,0540,T,66,6.1NRT,318.69,9.68,D
23.60829,78.23366,333.04,1.54,1.22,2022-05-12,0540,T,64,6.1NRT,311.6,16.11,D
24.05343,74.52937,335.09,1.02,1.01,2022-05-12,0540,T,59,6.1NRT,317.73,8.16,D
23.39575,77.72914,343.67,1.44,1.19,2022-05-12,0540,T,85,6.1NRT,314.41,41.98,D
23.5198,75.81375,342.21,1.13,1.06,2022-05-12,0540,T,83,6.1NRT,319.36,23.74,D
21.93957,77.39651,337.76,1.45,1.19,2022-05-12,0540,T,78,6.1NRT,312.55,29.74,D
22.28955,72.93118,335.21,1,1,2022-05-12,0540,T,61,6.1NRT,314.16,15.13,D
21.52085,77.39637,330.83,1.48,1.2,2022-05-12,0540,T,57,6.1NRT,304.24,23.79,D
21.51015,77.39471,332.91,1.48,1.2,2022-05-12,0540,T,67,6.1NRT,304.48,28.13,D
21.4012,74.54696,335.58,1.06,1.03,2022-05-12,0540,T,75,6.1NRT,310.39,19.66,D
19.28028,71.43345,325.28,1.03,1.01,2022-05-12,0542,T,78,6.1NRT,296.68,17.93,D
19.27892,71.44312,315.11,1.03,1.01,2022-05-12,0542,T,63,6.1NRT,296.51,7.91,D
22.55928,88.18344,316.85,1.47,1.2,2022-05-12,0714,A,37,6.1NRT,296.56,11.4,D
21.25377,71.70896,334.76,1.31,1.14,2022-05-12,0852,A,69,6.1NRT,314.98,12,D
21.21913,70.8639,342.58,1.18,1.08,2022-05-12,0852,A,77,6.1NRT,320.9,23.59,D
25.15588,76.85822,335.29,3.43,1.74,2022-05-12,0854,A,73,6.1NRT,314.21,68.97,D
25.14066,75.97568,339.59,2.96,1.64,2022-05-12,0854,A,80,6.1NRT,318.48,79.78,D
25.14243,75.96767,340.54,2.96,1.64,2022-05-12,0854,A,81,6.1NRT,318.79,86.61,D
27.5234,68.07673,342.47,1.05,1.02,2022-05-12,0854,A,83,6.1NRT,325.78,12.82,D
27.78135,68.07825,343.64,1.05,1.02,2022-05-12,0854,A,85,6.1NRT,327.37,16,D
28.42292,67.86093,344.6,1.05,1.02,2022-05-12,0854,A,86,6.1NRT,329.62,16.55,D
29.19141,73.39018,341.04,2.18,1.43,2022-05-12,0854,A,81,6.1NRT,322.65,52.01,D
29.0219,70.43613,366.3,1.38,1.16,2022-05-12,0854,A,100,6.1NRT,322.53,129.66,D
29.02027,70.42208,341.65,1.38,1.16,2022-05-12,0854,A,78,6.1NRT,322.56,35.93,D
29.01662,70.43128,352.38,1.38,1.16,2022-05-12,0854,A,94,6.1NRT,321.44,67.75,D
29.02703,70.42973,339.35,1.38,1.16,2022-05-12,0854,A,66,6.1NRT,321.55,29.46,D
29.36919,70.65298,336.61,1.44,1.19,2022-05-12,0854,A,41,6.1NRT,320.22,18.93,D
30.36686,73.99532,331.35,2.49,1.52,2022-05-12,0854,A,61,6.1NRT,313.93,20.43,D
31.12475,73.33098,331.75,2.29,1.46,2022-05-12,0854,A,49,6.1NRT,315.45,29.6,D
31.55055,73.87083,330.55,2.52,1.53,2022-05-12,0854,A,56,6.1NRT,312.35,30.55,D
32.00301,73.29547,329.63,2.33,1.48,2022-05-12,0854,A,41,6.1NRT,310.79,29.05,D
32.37641,74.80701,330.4,2.99,1.64,2022-05-12,0854,A,66,6.1NRT,310.45,44.76,D
32.49723,74.41666,330.5,2.82,1.6,2022-05-12,0854,A,64,6.1NRT,311.85,41.05,D
32.49862,74.41167,330.45,2.82,1.6,2022-05-12,0854,A,66,6.1NRT,312,43.28,D
32.62041,74.63719,329.99,2.93,1.63,2022-05-12,0854,A,57,6.1NRT,310.76,37.46,D
19.07703,80.89794,308.04,1.17,1.08,2022-05-12,1635,T,68,6.1NRT,293.15,4.8,N
20.79225,85.25389,312.33,1.12,1.05,2022-05-12,1635,T,81,6.1NRT,294.48,8.74,N
20.96531,85.17269,315.71,1.11,1.05,2022-05-12,1635,T,90,6.1NRT,294.43,11.47,N
20.96394,85.16212,308.76,1.11,1.05,2022-05-12,1635,T,8,6.1NRT,294.31,4.95,N
20.94486,85.0151,310.52,1.09,1.04,2022-05-12,1635,T,76,6.1NRT,294.71,7.4,N
21.55645,83.94675,307.44,1.03,1.01,2022-05-12,1635,T,71,6.1NRT,283.67,6.45,N
22.24484,78.77356,307.54,1.39,1.17,2022-05-12,1635,T,67,6.1NRT,295.3,8.95,N
22.36242,78.24069,317.32,1.49,1.21,2022-05-12,1635,T,93,6.1NRT,295.91,19.23,N
22.36008,78.22678,311.27,1.5,1.21,2022-05-12,1635,T,75,6.1NRT,296.1,10.3,N
22.36543,78.23403,319.79,1.49,1.21,2022-05-12,1635,T,99,6.1NRT,296.22,23.36,N
23.16475,82.34493,307.6,1,1,2022-05-12,1635,T,69,6.1NRT,296.84,3.68,N
22.87012,79.84033,310.68,1.18,1.08,2022-05-12,1635,T,74,6.1NRT,297.14,7.48,N
23.77065,86.20663,306.43,1.35,1.15,2022-05-12,1635,T,46,6.1NRT,286.44,9.04,N
23.73903,85.01205,307.64,1.16,1.07,2022-05-12,1635,T,66,6.1NRT,295.45,7,N
23.30068,78.94765,309.09,1.3,1.13,2022-05-12,1637,T,60,6.1NRT,298.61,7.94,N
23.30873,76.95971,307.72,1.75,1.3,2022-05-12,1637,T,55,6.1NRT,297.42,11.37,N
23.43804,77.36323,312.89,1.63,1.26,2022-05-12,1637,T,80,6.1NRT,297.74,17.14,N
23.69336,78.16847,307.47,1.43,1.18,2022-05-12,1637,T,47,6.1NRT,296.97,9.14,N
24.98303,81.9885,312.55,1,1,2022-05-12,1637,T,76,6.1NRT,301.08,6.76,N
32.35017,76.00808,313.78,1.36,1.15,2022-05-12,1639,T,88,6.1NRT,294.14,16.76,N
32.35655,75.99992,304.34,1.36,1.15,2022-05-12,1639,T,60,6.1NRT,293.82,6.79,N
31.40107,70.0191,304.68,3.47,1.75,2022-05-12,1639,T,29,6.1NRT,293.36,22.41,N
32.9248,75.24529,309.95,1.46,1.2,2022-05-12,1639,T,76,6.1NRT,296.08,14.24,N
33.65706,73.93023,306.53,1.7,1.28,2022-05-12,1639,T,68,6.1NRT,294.65,11.23,N
21.00245,56.53501,313.4,1.08,1.04,2022-05-12,1813,T,84,6.1NRT,300.67,9.25,N
21.00089,56.52478,311.36,1.08,1.04,2022-05-12,1813,T,78,6.1NRT,300.32,7.52,N
24.5083,56.60574,315.33,1.02,1.01,2022-05-12,1815,T,89,6.1NRT,302.21,10.05,N
29.99356,55.85278,304.94,1,1,2022-05-12,1817,T,62,6.1NRT,286.69,8.53,N
30.08339,55.39593,310.45,1.01,1,2022-05-12,1817,T,80,6.1NRT,286.62,12.61,N
37.02838,62.41331,305.09,2.29,1.47,2022-05-12,1819,T,63,6.1NRT,288.42,24.76,N
33.65821,73.93569,305.12,1.04,1.02,2022-05-12,2059,A,63,6.1NRT,293.79,5.69,N
33.69697,73.4551,315.86,1.07,1.03,2022-05-12,2059,A,92,6.1NRT,295.96,13.4,N
33.42125,73.85912,308.61,1.04,1.02,2022-05-12,2059,A,75,6.1NRT,295.98,6.89,N
31.41944,70.02444,323.58,1.46,1.19,2022-05-12,2059,A,100,6.1NRT,295.45,32.63,N
31.41305,70.08225,310.7,1.45,1.19,2022-05-12,2059,A,81,6.1NRT,297,11.95,N
31.40853,70.02519,338.21,1.46,1.19,2022-05-12,2059,A,100,6.1NRT,294.39,66.05,N
31.40714,70.03777,333.47,1.46,1.19,2022-05-12,2059,A,100,6.1NRT,296.3,53.09,N
26.1528,75.20817,312.39,1.08,1.04,2022-05-12,2059,A,82,6.1NRT,300.52,8.91,N
21.11213,72.64297,307.6,1.01,1,2022-05-12,2101,A,68,6.1NRT,297.55,4.76,N
27.07405,85.4565,321.73,1.18,1.08,2022-05-13,0444,T,53,6.1NRT,300.29,11.05,D
23.77604,86.20377,328.72,1.04,1.02,2022-05-13,0444,T,72,6.1NRT,308.57,10.12,D
23.77466,86.21383,328.39,1.04,1.02,2022-05-13,0444,T,62,6.1NRT,307.72,9.81,D
23.68498,86.3975,327.66,1.03,1.01,2022-05-13,0444,T,0,6.1NRT,307.96,11.83,D
23.6816,86.09386,327.7,1.04,1.02,2022-05-13,0444,T,64,6.1NRT,305.96,8.72,D
22.79203,86.20251,324.88,1.02,1.01,2022-05-13,0444,T,34,6.1NRT,305.75,8.5,D
20.96469,85.17673,330.42,1.06,1.03,2022-05-13,0444,T,75,6.1NRT,305.5,13.42,D
20.96332,85.18684,325.65,1.06,1.03,2022-05-13,0444,T,40,6.1NRT,305.15,7.62,D
20.95817,85.16975,326.74,1.06,1.03,2022-05-13,0444,T,59,6.1NRT,305.79,9.71,D
20.87152,84.9946,326.2,1.08,1.04,2022-05-13,0444,T,53,6.1NRT,306.06,9.24,D
20.78815,85.2608,326.72,1.05,1.03,2022-05-13,0444,T,58,6.1NRT,307.47,10.26,D
18.85301,84.36384,319.28,1.1,1.04,2022-05-13,0444,T,40,6.1NRT,298.71,8.46,D
38.55921,68.73387,326.2,1.07,1.03,2022-05-13,0618,T,25,6.1NRT,306.34,10.29,D
38.52202,68.56759,323.67,1.06,1.03,2022-05-13,0618,T,75,6.1NRT,306.64,12.09,D
18.1406,99.59994,314.54,2.74,1.58,2022-05-13,0616,A,10,6.1NRT,293.62,31.39,D
22.04146,96.19664,312.57,4,1.86,2022-05-13,0618,A,37,6.1NRT,292.48,41.28,D
26.52346,101.69978,322.98,1.34,1.15,2022-05-13,0618,A,49,6.1NRT,305.6,14.8,D
33.69506,73.44395,319.96,2.36,1.48,2022-05-13,0620,T,60,6.1NRT,305.46,24.75,D
32.57731,73.61044,326.75,2.57,1.54,2022-05-13,0620,T,58,6.1NRT,311.52,26.69,D
32.86612,70.29697,336.49,1.55,1.23,2022-05-13,0620,T,78,6.1NRT,321.27,28.53,D
31.7599,73.56534,343.24,2.68,1.57,2022-05-13,0620,T,87,6.1NRT,310.4,121.11,D
31.75397,73.59267,329.58,2.69,1.57,2022-05-13,0620,T,61,6.1NRT,309.29,34.47,D
31.71108,72.5406,330.69,2.29,1.47,2022-05-13,0620,T,62,6.1NRT,311.89,34.32,D
31.36672,73.94197,329.48,2.9,1.62,2022-05-13,0620,T,59,6.1NRT,310.11,46.3,D
31.36553,73.93507,327.82,2.9,1.62,2022-05-13,0620,T,43,6.1NRT,309.95,36.08,D
30.94803,75.43406,328.54,3.73,1.81,2022-05-13,0620,T,44,6.1NRT,308.26,63.86,D
31.56133,72.36277,337,2.25,1.45,2022-05-13,0620,T,77,6.1NRT,313.38,60.05,D
31.5595,70.61837,335.13,1.73,1.29,2022-05-13,0620,T,44,6.1NRT,317.84,28.21,D
31.37921,70.03178,346.9,1.61,1.25,2022-05-13,0620,T,89,6.1NRT,307.98,86,D
30.68096,70.83298,331.55,1.87,1.34,2022-05-13,0622,T,49,6.1NRT,318.66,32.17,D
30.58971,70.82334,333.81,1.87,1.34,2022-05-13,0622,T,0,6.1NRT,318.89,38.4,D
30.16562,70.70813,332.04,1.88,1.34,2022-05-13,0622,T,66,6.1NRT,318.95,27.24,D
8.91301,80.56827,314.2,1.53,1.22,2022-05-13,0754,A,57,6.1NRT,295.16,14.78,D
17.27597,82.54516,320.46,1.01,1,2022-05-13,0754,A,49,6.1NRT,300.3,6.51,D
16.72623,77.1226,329.52,1.98,1.37,2022-05-13,0754,A,73,6.1NRT,298.69,28.09,D
16.72908,77.1169,327.16,1.98,1.37,2022-05-13,0754,A,60,6.1NRT,298.89,19.82,D
17.66849,79.70218,327.83,1.27,1.12,2022-05-13,0754,A,60,6.1NRT,303.83,11.35,D
18.07335,78.11866,332.28,1.58,1.24,2022-05-13,0754,A,75,6.1NRT,301.68,27.64,D
18.59058,80.54805,334.94,1.12,1.06,2022-05-13,0754,A,79,6.1NRT,305.92,17.05,D
19.61489,83.25185,324.8,1.01,1.01,2022-05-13,0756,A,57,6.1NRT,305.26,7.91,D
19.31716,81.01842,324.39,1.06,1.03,2022-05-13,0756,A,36,6.1NRT,304.03,7.26,D
19.25557,80.61337,328.62,1.1,1.04,2022-05-13,0756,A,67,6.1NRT,303.64,11.49,D
19.33042,80.98887,340.65,1.06,1.03,2022-05-13,0756,A,85,6.1NRT,303.85,32.27,D
19.32727,80.90742,325.91,1.07,1.03,2022-05-13,0756,A,38,6.1NRT,305.11,8.33,D
19.69732,83.31022,328.67,1.02,1.01,2022-05-13,0756,A,69,6.1NRT,308.3,11.21,D
19.34871,80.9244,339.71,1.07,1.03,2022-05-13,0756,A,84,6.1NRT,303.64,32.17,D
19.84408,83.91815,328.29,1.05,1.03,2022-05-13,0756,A,69,6.1NRT,307.28,14.53,D
19.88889,83.63317,364.3,1.04,1.02,2022-05-13,0756,A,100,6.1NRT,308,88.79,D
19.88757,83.62343,346.69,1.04,1.02,2022-05-13,0756,A,91,6.1NRT,308.52,42.84,D
19.89663,83.62202,325.93,1.04,1.02,2022-05-13,0756,A,46,6.1NRT,307.42,10.47,D
19.94838,83.93597,327.64,1.06,1.03,2022-05-13,0756,A,64,6.1NRT,307.22,12.24,D
19.52671,80.81969,326.22,1.07,1.03,2022-05-13,0756,A,57,6.1NRT,302.33,13.78,D
19.95571,83.51384,327.64,1.03,1.01,2022-05-13,0756,A,32,6.1NRT,309.07,6.61,D
19.85539,80.86174,328.63,1.06,1.03,2022-05-13,0756,A,65,6.1NRT,300.38,15.84,D
19.86912,80.88995,338.09,1.06,1.03,2022-05-13,0756,A,82,6.1NRT,301.85,29.6,D
19.87825,80.88834,330.14,1.06,1.03,2022-05-13,0756,A,70,6.1NRT,301.62,17.82,D
20.48965,84.88979,329.47,1.17,1.08,2022-05-13,0756,A,58,6.1NRT,310.1,17.67,D
20.79148,85.25641,331.5,1.23,1.1,2022-05-13,0756,A,71,6.1NRT,308.32,17.51,D
20.86992,84.99154,332.42,1.19,1.09,2022-05-13,0756,A,71,6.1NRT,309.56,15.85,D
20.96404,85.17142,334.03,1.22,1.1,2022-05-13,0756,A,60,6.1NRT,309.87,18.17,D
20.94352,85.01009,334.39,1.2,1.09,2022-05-13,0756,A,71,6.1NRT,310.18,15.95,D
20.85814,81.45509,330.3,1.01,1.01,2022-05-13,0756,A,44,6.1NRT,303.18,9.03,D
21.42869,85.46125,324.57,1.29,1.13,2022-05-13,0756,A,54,6.1NRT,305.19,11.51,D
21.72025,83.5817,332.28,1.06,1.03,2022-05-13,0756,A,35,6.1NRT,309.13,11.66,D
21.87241,84.08675,332.76,1.11,1.05,2022-05-13,0756,A,71,6.1NRT,308.92,10.17,D
21.26107,79.18515,333,1.21,1.09,2022-05-13,0756,A,58,6.1NRT,310.79,9.22,D
21.44746,77.04077,336.74,1.63,1.26,2022-05-13,0756,A,73,6.1NRT,312.32,30.43,D
21.44996,77.04947,332.14,1.63,1.26,2022-05-13,0756,A,47,6.1NRT,311.29,17.51,D
21.44719,77.034,334.35,1.63,1.26,2022-05-13,0756,A,63,6.1NRT,312.52,22.55,D
22.72451,85.23923,325.41,1.29,1.13,2022-05-13,0756,A,53,6.1NRT,305.67,10.41,D
22.79489,85.3252,324.45,1.31,1.14,2022-05-13,0756,A,39,6.1NRT,304.01,9.96,D
23.60087,80.91715,333.98,1.01,1,2022-05-13,0756,A,68,6.1NRT,313.42,9.79,D
23.9622,81.50236,338.42,1,1,2022-05-13,0756,A,77,6.1NRT,315.13,15.78,D
24.16308,82.67525,333.61,1.04,1.02,2022-05-13,0756,A,50,6.1NRT,312.97,7.84,D
24.04425,80.36634,340.69,1.03,1.01,2022-05-13,0756,A,23,6.1NRT,316.46,20.71,D
24.49108,81.46365,341.08,1,1,2022-05-13,0756,A,81,6.1NRT,318.38,18.35,D
24.4753,81.22701,340.5,1,1,2022-05-13,0756,A,81,6.1NRT,321.79,13.56,D
24.50047,81.07619,344.1,1,1,2022-05-13,0756,A,67,6.1NRT,322.51,20.68,D
24.59473,81.15943,346.05,1,1,2022-05-13,0756,A,84,6.1NRT,319.25,29.32,D
24.6017,81.14272,343.78,1,1,2022-05-13,0756,A,85,6.1NRT,315.84,23.75,D
24.61201,81.15089,336.13,1,1,2022-05-13,0756,A,35,6.1NRT,317.27,11.07,D
24.6106,81.14115,337.46,1,1,2022-05-13,0756,A,66,6.1NRT,315.19,13.32,D
25.2134,83.54843,337.08,1.13,1.06,2022-05-13,0756,A,65,6.1NRT,315.45,13.06,D
25.13352,82.43788,335.69,1.04,1.02,2022-05-13,0756,A,71,6.1NRT,316.47,9.43,D
25.62368,81.46417,340.26,1,1,2022-05-13,0756,A,70,6.1NRT,324.04,17.97,D
24.96049,77.15343,340.46,1.39,1.17,2022-05-13,0756,A,54,6.1NRT,321.95,25.86,D
25.98212,80.62183,334.48,1,1,2022-05-13,0756,A,68,6.1NRT,319.43,10.48,D
25.73932,78.11237,352.21,1.2,1.09,2022-05-13,0756,A,94,6.1NRT,327.98,49.45,D
26.23324,80.63937,343.89,1,1,2022-05-13,0756,A,85,6.1NRT,320.66,23.61,D
26.42114,80.66396,336.48,1,1,2022-05-13,0756,A,73,6.1NRT,320.32,12.03,D
26.4197,80.65407,338.09,1,1,2022-05-13,0756,A,76,6.1NRT,319.73,14.84,D
26.41456,79.80729,337.59,1.03,1.01,2022-05-13,0756,A,75,6.1NRT,321.81,15.13,D
26.70788,80.29107,339.63,1.01,1,2022-05-13,0758,A,81,6.1NRT,316.18,17.73,D
26.70499,80.20965,341.27,1.01,1,2022-05-13,0758,A,79,6.1NRT,316.65,20.55,D
26.29882,77.64584,339.23,1.24,1.11,2022-05-13,0758,A,72,6.1NRT,320.18,20.96,D
28.10952,79.66913,331.84,1.01,1.01,2022-05-13,0758,A,63,6.1NRT,311.69,10.4,D
28.26023,79.93539,335.34,1,1,2022-05-13,0758,A,79,6.1NRT,310.32,15.31,D
28.98855,79.49951,329.89,1.01,1.01,2022-05-13,0758,A,65,6.1NRT,309.76,10.12,D
29.27071,70.62949,334.76,3.09,1.67,2022-05-13,0758,A,67,6.1NRT,318.9,80.46,D
29.27015,70.6226,332.09,3.09,1.67,2022-05-13,0758,A,57,6.1NRT,318.86,59.04,D
30.86734,77.1553,323.62,1.14,1.06,2022-05-13,0758,A,47,6.1NRT,308.68,10.73,D
30.39601,74.47456,339.03,1.61,1.25,2022-05-13,0758,A,78,6.1NRT,322.19,27.35,D
31.13251,77.0148,322.73,1.14,1.07,2022-05-13,0758,A,60,6.1NRT,307.72,7.46,D
31.03313,76.12048,334.07,1.26,1.12,2022-05-13,0758,A,76,6.1NRT,314.96,13.32,D
30.94902,75.52546,333.98,1.36,1.16,2022-05-13,0758,A,60,6.1NRT,315.9,14.8,D
30.94423,75.43887,336.82,1.38,1.16,2022-05-13,0758,A,60,6.1NRT,317.64,21.28,D
30.94693,75.39393,333.65,1.39,1.17,2022-05-13,0758,A,42,6.1NRT,315.73,14.72,D
31.06758,75.96278,345.4,1.28,1.12,2022-05-13,0758,A,89,6.1NRT,315.39,39.83,D
30.97525,75.37213,333.33,1.39,1.17,2022-05-13,0758,A,65,6.1NRT,315.61,13.69,D
31.03459,75.54138,333.37,1.35,1.15,2022-05-13,0758,A,69,6.1NRT,315.13,13.03,D
31.17019,75.54644,333.33,1.35,1.15,2022-05-13,0758,A,75,6.1NRT,315.51,13.44,D
31.16776,75.53261,331.89,1.35,1.15,2022-05-13,0758,A,37,6.1NRT,314.57,12.65,D
31.09676,74.79997,337.8,1.49,1.21,2022-05-13,0758,A,80,6.1NRT,315.88,25.82,D
30.88801,72.16964,328.96,2.23,1.45,2022-05-13,0758,A,36,6.1NRT,312.48,24.32,D
31.26038,73.75638,331.2,1.72,1.29,2022-05-13,0758,A,59,6.1NRT,313.61,19.89,D
31.77638,76.12422,324.58,1.23,1.1,2022-05-13,0758,A,55,6.1NRT,306.86,12.85,D
31.78617,76.12229,328.51,1.23,1.1,2022-05-13,0758,A,69,6.1NRT,307.47,18.04,D
31.98299,75.83192,334.03,1.26,1.12,2022-05-13,0758,A,70,6.1NRT,316.15,17.6,D
31.74037,73.7097,347.32,1.69,1.28,2022-05-13,0758,A,89,6.1NRT,320.03,70.8,D
31.75931,73.56847,338.74,1.72,1.29,2022-05-13,0758,A,78,6.1NRT,319.65,34.67,D
31.82486,73.66169,333.33,1.69,1.28,2022-05-13,0758,A,64,6.1NRT,318.86,20.45,D
32.02195,74.47074,350.99,1.5,1.21,2022-05-13,0758,A,93,6.1NRT,318.46,69.8,D
32.02718,74.48058,334.8,1.49,1.21,2022-05-13,0758,A,74,6.1NRT,315.66,19.09,D
32.02428,74.46513,344.18,1.5,1.21,2022-05-13,0758,A,87,6.1NRT,318.6,46,D
31.84186,73.33315,336.87,1.78,1.31,2022-05-13,0758,A,74,6.1NRT,317.79,33.48,D
31.83828,73.31487,337.5,1.78,1.31,2022-05-13,0758,A,75,6.1NRT,319.13,35.24,D
31.84689,73.23483,332.86,1.8,1.32,2022-05-13,0758,A,60,6.1NRT,318.16,19.51,D
31.91082,73.26838,336.69,1.79,1.31,2022-05-13,0758,A,74,6.1NRT,320.14,29.43,D
32.37906,74.9696,335.78,1.38,1.16,2022-05-13,0758,A,79,6.1NRT,317.47,22.09,D
32.14679,73.64223,336.44,1.67,1.27,2022-05-13,0758,A,74,6.1NRT,321.61,22.15,D
32.29546,74.35924,330.19,1.5,1.21,2022-05-13,0758,A,41,6.1NRT,315.21,11.58,D
32.16761,73.32046,332.86,1.75,1.3,2022-05-13,0758,A,61,6.1NRT,317.75,21.69,D
32.31998,73.57217,334.44,1.68,1.27,2022-05-13,0758,A,0,6.1NRT,319.35,21.74,D
32.32177,73.58286,336.44,1.67,1.27,2022-05-13,0758,A,67,6.1NRT,318.33,30.57,D
32.27762,73.29738,333.23,1.75,1.3,2022-05-13,0758,A,67,6.1NRT,318.55,22.02,D
32.52514,74.17133,337.29,1.53,1.22,2022-05-13,0758,A,67,6.1NRT,318.79,26.06,D
32.57273,73.73573,339.63,1.62,1.25,2022-05-13,0758,A,83,6.1NRT,317.72,36.3,D
32.20204,71.7493,339.83,2.21,1.44,2022-05-13,0758,A,78,6.1NRT,324.44,44.36,D
32.21302,71.74123,339.43,2.21,1.44,2022-05-13,0758,A,53,6.1NRT,325.18,37.97,D
32.81021,74.38871,340.18,1.46,1.19,2022-05-13,0758,A,85,6.1NRT,319.67,33.05,D
33.15965,74.3245,322.56,1.45,1.19,2022-05-13,0758,A,42,6.1NRT,309.88,10.05,D
33.44023,73.09304,330.95,1.7,1.28,2022-05-13,0758,A,74,6.1NRT,319.31,17.71,D
33.53106,73.44818,328.57,1.61,1.25,2022-05-13,0758,A,70,6.1NRT,313.57,18.88,D
33.68356,73.45451,324.67,1.6,1.24,2022-05-13,0758,A,62,6.1NRT,309.69,16.49,D
33.68064,73.43907,329.73,1.6,1.25,2022-05-13,0758,A,74,6.1NRT,311.13,27.33,D
33.69132,73.4347,346.85,1.6,1.25,2022-05-13,0758,A,92,6.1NRT,311.79,80.62,D
33.68355,73.45024,328.04,1.6,1.24,2022-05-13,0758,A,60,6.1NRT,309.86,23.25,D
33.69458,73.44787,331.15,1.6,1.24,2022-05-13,0758,A,42,6.1NRT,310.59,29.64,D
33.69092,73.42905,340.73,1.6,1.25,2022-05-13,0758,A,87,6.1NRT,312.13,56.96,D
33.74995,73.37651,327.17,1.61,1.25,2022-05-13,0758,A,70,6.1NRT,312.11,26.28,D
33.72103,72.57716,337.8,1.8,1.32,2022-05-13,0758,A,84,6.1NRT,322.22,38.65,D
34.39355,73.02406,324.67,1.64,1.26,2022-05-13,0758,A,51,6.1NRT,310.4,21.55,D
39.03669,76.22958,321.91,1.02,1.01,2022-05-13,0801,A,72,6.1NRT,304.8,8.86,D
39.16088,76.86574,319.39,1,1,2022-05-13,0801,A,67,6.1NRT,299.54,9.41,D
39.13031,75.70586,321.03,1.05,1.02,2022-05-13,0801,A,55,6.1NRT,305.65,9.17,D
39.33007,76.14675,317.87,1.02,1.01,2022-05-13,0801,A,58,6.1NRT,301.1,8.2,D
26.57118,101.66362,310.54,1.86,1.33,2022-05-13,1539,T,80,6.1NRT,291.01,20.65,N
26.57834,101.67419,305.3,1.87,1.34,2022-05-13,1539,T,56,6.1NRT,289.63,14.12,N
26.5766,101.65634,312.73,1.86,1.33,2022-05-13,1539,T,86,6.1NRT,290.49,27.42,N
